,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
48179,DD201708167493871663509040359,E43A6E078A04134,1.6,1.6,20g咪咪虾条马来西亚风味,2017-12-09 18:25:00,B,已出货未退款,已提现,非饮料,膨化食品
48185,DD201708167493880685331759969,E43A6E078A04134,1.6,1.6,20g咪咪虾条马来西亚风味,2017-12-10 04:17:00,B,已出货未退款,已提现,非饮料,膨化食品
48191,DD201708167493909227107202817,E43A6E078A04134,0.6,0.6,20g咪咪虾条马来西亚风味,2017-12-11 01:28:00,B,已出货未退款,已提现,非饮料,膨化食品
48194,DD20170816749337651407875076,E43A6E078A04134,3.2,3.2,20g咪咪虾条马来西亚风味,2017-12-11 22:18:00,B,已出货未退款,已提现,非饮料,膨化食品
48196,DD201708167493371956128936016,E43A6E078A04134,0.8,0.8,20g咪咪虾条马来西亚风味,2017-12-17 08:53:00,B,已出货未退款,已提现,非饮料,膨化食品
48199,DD201708167493552265435293191,E43A6E078A04134,1.6,1.6,20g咪咪虾条马来西亚风味,2017-12-20 18:39:00,B,已出货未退款,已提现,非饮料,膨化食品
48200,DD201708167493305841421542885,E43A6E078A04134,1.6,1.6,20g咪咪虾条马来西亚风味,2017-12-21 12:11:00,B,已出货未退款,已提现,非饮料,膨化食品
48202,DD201708167493596848342614386,E43A6E078A04134,1.6,1.6,20g咪咪虾条马来西亚风味,2017-12-22 14:31:00,B,已出货未退款,已提现,非饮料,膨化食品
48212,DD20170816749373549732663964,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-01-08 20:15:00,B,已出货未退款,已提现,饮料,植物蛋白
48214,DD201708167493733313354449018,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-01-09 09:32:00,B,已出货未退款,已提现,饮料,植物蛋白
48231,DD2017081674930754023971368484,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-05-05 19:59:00,B,已出货未退款,已提现,饮料,植物蛋白
48234,DD201708167493722194346159996,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-05-21 07:24:00,B,已出货未退款,已提现,饮料,植物蛋白
48241,DD201708167493751461851461397,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-05-28 19:52:00,B,已出货未退款,已提现,饮料,植物蛋白
48242,DD201708167493689251938985857,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-05-28 22:04:00,B,已出货未退款,已提现,饮料,植物蛋白
48243,DD201708167493495141181564762,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-06-01 18:55:00,B,已出货未退款,已提现,饮料,植物蛋白
48306,DD201708167493506353212215643,E43A6E078A04134,7.0,7.0,维他原味豆奶,2017-09-15 04:50:00,B,已出货未退款,已提现,饮料,植物蛋白
48311,DD2017081674930757828184373418,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-09-30 09:01:00,B,已出货未退款,已提现,饮料,植物蛋白
48326,DD20170816749374967454942176,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-10-31 23:28:00,B,已出货未退款,已提现,饮料,植物蛋白
48336,DD201708167493157534332894504,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-11-09 12:35:00,B,已出货未退款,已提现,饮料,植物蛋白
48352,DD201708167493212438078882546,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-11-20 16:56:00,B,已出货未退款,已提现,饮料,植物蛋白
48366,DD201708167493740419137776932,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-12-04 21:02:00,B,已出货未退款,已提现,饮料,植物蛋白
48368,DD201708167493738673880722552,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-12-05 17:37:00,B,已出货未退款,已提现,饮料,植物蛋白
48370,DD201708167493735226949991269,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-12-08 21:10:00,B,已出货未退款,已提现,饮料,植物蛋白
48380,DD20170816749371725224889217,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-12-18 20:32:00,B,已出货未退款,已提现,饮料,植物蛋白
48385,DD201708167493707793462901296,E43A6E078A04134,3.5,3.5,维他原味豆奶,2017-12-25 21:01:00,B,已出货未退款,已提现,饮料,植物蛋白
48398,DD20170816749368208127776214,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-04-01 12:07:00,B,已出货未退款,已提现,饮料,乳制品
48401,DD201708167493431321606211308,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-04-12 19:36:00,B,已出货未退款,已提现,饮料,乳制品
48403,DD2017081674930149295299699157,E43A6E078A04134,125.0,125.0,100g*5瓶益力多,2017-04-15 05:00:00,B,已出货未退款,已提现,饮料,乳制品
48415,DD20170816749310259182147466,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-05-14 14:32:00,B,已出货未退款,已提现,饮料,乳制品
48416,DD201708167493118856242681312,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-05-19 19:19:00,B,已出货未退款,已提现,饮料,乳制品
48417,DD201708167493370362339605236,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-05-21 17:56:00,B,已出货未退款,已提现,饮料,乳制品
48429,DD201708167493485242100864757,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-06-02 10:10:00,B,已出货未退款,已提现,饮料,乳制品
48430,DD20170816749320915671996014,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-06-03 10:53:00,B,已出货未退款,已提现,饮料,乳制品
48438,DD201708167493272516673232317,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-06-12 22:31:00,B,已出货未退款,已提现,饮料,乳制品
48440,DD201708167493278500509576197,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-06-13 22:36:00,B,已出货未退款,已提现,饮料,乳制品
48442,DD201708167493595196286802763,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-06-18 19:26:00,B,已出货未退款,已提现,饮料,乳制品
48451,DD201708167493495861422729286,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-06-29 08:49:00,B,已出货未退款,已提现,饮料,乳制品
48452,DD20170816749346159049198199,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-07-05 16:05:00,B,已出货未退款,已提现,饮料,乳制品
48458,DD201708167493472737549198376,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-07-24 13:21:00,B,已出货未退款,已提现,饮料,乳制品
48459,DD201708167493601748313523978,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-07-26 12:38:00,B,已出货未退款,已提现,饮料,乳制品
48462,DD20170816749342553466153792,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-07-28 13:41:00,B,已出货未退款,已提现,饮料,乳制品
48464,DD201708167493406798817534313,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-07-30 16:33:00,B,已出货未退款,已提现,饮料,乳制品
48473,DD201708167493472199133610329,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-09-03 17:53:00,B,已出货未退款,已提现,饮料,乳制品
48478,DD201708167493246740179714556,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-09-07 08:52:00,B,已出货未退款,已提现,饮料,乳制品
48487,DD201708167493476942661315662,E43A6E078A04134,11.0,11.0,100g*5瓶益力多,2017-09-16 10:41:00,B,已出货未退款,已提现,饮料,乳制品
48489,DD201708167493476602560408394,E43A6E078A04134,11.0,11.0,100g*5瓶益力多,2017-09-17 08:56:00,B,已出货未退款,已提现,饮料,乳制品
48491,DD201708167493249339395263518,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-09-17 14:27:00,B,已出货未退款,已提现,饮料,乳制品
48492,DD201708167493211495504473241,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-09-17 15:02:00,B,已出货未退款,已提现,饮料,乳制品
48494,DD201708167493900027728912068,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-09-18 11:18:00,B,已出货未退款,已提现,饮料,乳制品
48503,DD201708167493687715469119911,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-09-27 18:03:00,B,已出货未退款,已提现,饮料,乳制品
48504,DD2017081674930160462375140155,E43A6E078A04134,25.0,25.0,100g*5瓶益力多,2017-09-28 08:51:00,B,已出货未退款,已提现,饮料,乳制品
48507,DD201708167493209346587239545,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-09-29 15:36:00,B,已出货未退款,已提现,饮料,乳制品
48516,DD201708167493480483310664163,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-10-13 09:32:00,B,已出货未退款,已提现,饮料,乳制品
48519,DD201708167493520368836905999,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-10-17 09:42:00,B,已出货未退款,已提现,饮料,乳制品
48520,DD201708167493526043225601862,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-10-17 20:45:00,B,已出货未退款,已提现,饮料,乳制品
48526,DD201708167493607684101720385,E43A6E078A04134,87.5,87.5,100g*5瓶益力多,2017-10-26 00:22:00,B,已出货未退款,已提现,饮料,乳制品
48527,DD201708167493625231837708839,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-10-27 15:48:00,B,已出货未退款,已提现,饮料,乳制品
48528,DD201708167493876570175164381,E43A6E078A04134,25.0,25.0,100g*5瓶益力多,2017-10-29 18:32:00,B,已出货未退款,已提现,饮料,乳制品
48534,DD201708167493727743234475282,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-11-05 09:16:00,B,已出货未退款,已提现,饮料,乳制品
48535,DD201708167493469986274078626,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-11-05 14:35:00,B,已出货未退款,已提现,饮料,乳制品
48540,DD201708167493753049489138406,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-11-08 09:02:00,B,已出货未退款,已提现,饮料,乳制品
48544,DD201708167493662141861282157,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-11-12 08:44:00,B,已出货未退款,已提现,饮料,乳制品
48549,DD201708167493476433708443659,E43A6E078A04134,11.0,11.0,100g*5瓶益力多,2017-11-13 04:39:00,B,已出货未退款,已提现,饮料,乳制品
48561,DD201708167493720436023436812,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-11-16 11:21:00,B,已出货未退款,已提现,饮料,乳制品
48565,DD201708167493471535017862095,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-11-18 17:42:00,B,已出货未退款,已提现,饮料,乳制品
48578,DD201708167493795749246264512,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-12-05 04:25:00,B,已出货未退款,已提现,饮料,乳制品
48587,DD201708167493551549586370557,E43A6E078A04134,12.5,12.5,100g*5瓶益力多,2017-12-20 15:46:00,B,已出货未退款,已提现,饮料,乳制品
48592,DD2017071815491717903C5EDF866,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-01-04 00:43:00,B,已出货未退款,已提现,饮料,碳酸饮料
48594,DD20170601225150489AD31565C02,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-01-08 20:52:00,B,已出货未退款,已提现,饮料,碳酸饮料
48596,DD2017081816055784ED8289F44FC,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-01-10 12:02:00,B,已出货未退款,已提现,饮料,碳酸饮料
48599,DD20170831200436299722AC69DBC,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-01-31 21:43:00,B,已出货未退款,已提现,饮料,碳酸饮料
48604,DD20170519143224574565F5F4612,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-02-20 13:11:00,B,已出货未退款,已提现,饮料,碳酸饮料
48610,DD20170609194914147D77B2A17ED,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-03-28 20:47:00,B,已出货未退款,已提现,饮料,碳酸饮料
48612,DD2017050611440836D1CB224B642,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-03-28 21:27:00,B,已出货未退款,已提现,饮料,碳酸饮料
48613,DD201705051932594411629EA289D,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-03-28 21:43:00,B,已出货未退款,已提现,饮料,碳酸饮料
48614,DD2017050219383992EF6D35CEF17,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-03-29 01:57:00,B,已出货未退款,已提现,饮料,碳酸饮料
48615,DD201705021937286961F2DD0EC31,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-03-29 02:57:00,B,已出货未退款,已提现,饮料,碳酸饮料
48622,DD2017081107400982A25E2B9B274,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-03-30 12:15:00,B,已出货未退款,已提现,饮料,碳酸饮料
48624,DD20170811095033934F85F94F273,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-03-30 15:38:00,B,已出货未退款,已提现,饮料,碳酸饮料
48628,DD20170811075457457F49EA79728,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-04-01 13:00:00,B,已出货未退款,已提现,饮料,碳酸饮料
48632,DD201708130836245363782EE239D,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-04-11 04:05:00,B,已出货未退款,已提现,饮料,碳酸饮料
48634,DD201708167493955087287133554,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-04-13 01:36:00,B,已出货未退款,已提现,饮料,碳酸饮料
48637,DD2017081607461714B19225EAF1A,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-04-17 08:41:00,B,已出货未退款,已提现,饮料,碳酸饮料
48648,DD201708131545251854D5D9FE885,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-04-24 16:52:00,B,已出货未退款,已提现,饮料,碳酸饮料
48653,DD2017071914515913C8739C835A8,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-04-28 00:11:00,B,已出货未退款,已提现,饮料,碳酸饮料
48655,DD2017081517334174619D57995A2,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-04-28 20:29:00,B,已出货未退款,已提现,饮料,碳酸饮料
48657,DD20170816063728887A120DFDC02,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-04-30 19:50:00,B,已出货未退款,已提现,饮料,碳酸饮料
48665,DD2017081422460176FF2B5CCB809,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-05-06 15:35:00,B,已出货未退款,已提现,饮料,碳酸饮料
48666,DD201708141215198891CCC0AD0E6,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-05-11 22:02:00,B,已出货未退款,已提现,饮料,碳酸饮料
48677,DD2017081208051025B3691AFC14B,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-05-21 10:13:00,B,已出货未退款,已提现,饮料,碳酸饮料
48680,DD20170720213108953524B382701,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-05-22 17:53:00,B,已出货未退款,已提现,饮料,碳酸饮料
48681,DD2017081200521994F26FEE313B6,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-05-23 15:35:00,B,已出货未退款,已提现,饮料,碳酸饮料
48682,DD2017072115063944790BF1E6E5B,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-05-26 09:28:00,B,已出货未退款,已提现,饮料,碳酸饮料
48688,DD20170816749399628614087367,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-06-01 19:24:00,B,已出货未退款,已提现,饮料,碳酸饮料
48689,DD2017072221121317905692EEB97,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-06-01 20:14:00,B,已出货未退款,已提现,饮料,碳酸饮料
48695,DD20170804223504611B9B1F082ED,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-06-04 09:17:00,B,已出货未退款,已提现,饮料,碳酸饮料
48698,DD2017080422082770DDA58D155AB,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-06-05 16:46:00,B,已出货未退款,已提现,饮料,碳酸饮料
48699,DD20170804220757443849CAA34FE,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-06-05 17:11:00,B,已出货未退款,已提现,饮料,碳酸饮料
48702,DD201708091348047245652D7094F,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-06-08 13:33:00,B,已出货未退款,已提现,饮料,碳酸饮料
48704,DD20170724204611583C136EBCA71,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-06-09 12:29:00,B,已出货未退款,已提现,饮料,碳酸饮料
48706,DD2017052503294067F1E347D9E68,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-06-10 16:28:00,B,已出货未退款,已提现,饮料,碳酸饮料
48717,DD2017072617044464D5869A6A9FF,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-06-21 12:22:00,B,已出货未退款,已提现,饮料,碳酸饮料
48718,DD2017041919532049255E697C2D6,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-06-21 23:43:00,B,已出货未退款,已提现,饮料,碳酸饮料
48727,DD20170808095939935AF74C6E4EF,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-06-24 14:59:00,B,已出货未退款,已提现,饮料,碳酸饮料
48729,DD20170804135518238CF65B8B6BA,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-06-24 20:22:00,B,已出货未退款,已提现,饮料,碳酸饮料
48730,DD201708052038201166D03D138F4,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-06-25 00:58:00,B,已出货未退款,已提现,饮料,碳酸饮料
48732,DD20170727133504983D45FD4304E,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-06-26 07:46:00,B,已出货未退款,已提现,饮料,碳酸饮料
48734,DD20170727150533154BF5F5A2C5C,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-06-26 17:48:00,B,已出货未退款,已提现,饮料,碳酸饮料
48737,DD2017072715072562D2C32AC7607,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-06-26 17:52:00,B,已出货未退款,已提现,饮料,碳酸饮料
48739,DD2017072715133574DCBFD825BAB,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-06-26 18:30:00,B,已出货未退款,已提现,饮料,碳酸饮料
48741,DD2017072802182722A0C36D9DE17,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-06-28 21:04:00,B,已出货未退款,已提现,饮料,碳酸饮料
48764,DD20170712131116995E2A3A1F273,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-07-24 11:11:00,B,已出货未退款,已提现,饮料,碳酸饮料
48767,DD20170813001949635E926B21A91,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-07-25 08:39:00,B,已出货未退款,已提现,饮料,碳酸饮料
48768,DD2017071519231765BDD4E011B79,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-07-25 15:17:00,B,已出货未退款,已提现,饮料,碳酸饮料
48773,DD20170815124509524F07F5A7C44,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-07-27 18:07:00,B,已出货未退款,已提现,饮料,碳酸饮料
48777,DD2017072912211470135281DE825,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-07-30 21:07:00,B,已出货未退款,已提现,饮料,碳酸饮料
48779,DD20170715162123168ECBC23B391,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-07-31 08:12:00,B,已出货未退款,已提现,饮料,碳酸饮料
48780,DD20170627073856888F02D46912E,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-07-31 09:06:00,B,已出货未退款,已提现,饮料,碳酸饮料
48781,DD2017071015400961957364D4FC6,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-07-31 15:58:00,B,已出货未退款,已提现,饮料,碳酸饮料
48785,DD2017081723433438950B0344E6F,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-02 12:50:00,B,已出货未退款,已提现,饮料,碳酸饮料
48793,DD2017080717410655015392CC4A6,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-07 08:47:00,B,已出货未退款,已提现,饮料,碳酸饮料
48800,DD2017081705091149DE6AC749B1E,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-08 14:51:00,B,已出货未退款,已提现,饮料,碳酸饮料
48804,DD20170818011947164139BEDB61D,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-11 12:47:00,B,已出货未退款,已提现,饮料,碳酸饮料
48812,DD2017081308343756CB181820F50,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-14 09:04:00,B,已出货未退款,已提现,饮料,碳酸饮料
48814,DD20170817174927951B2B89796F0,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-14 13:07:00,B,已出货未退款,已提现,饮料,碳酸饮料
48815,DD2017081309385632A41E65E97EC,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-14 13:42:00,B,已出货未退款,已提现,饮料,碳酸饮料
48816,DD2017081516545317BC531039883,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-15 13:43:00,B,已出货未退款,已提现,饮料,碳酸饮料
48820,DD20170607075314250BF4D699087,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-17 03:45:00,B,已出货未退款,已提现,饮料,碳酸饮料
48821,DD201707080009399069F1810E756,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-17 09:33:00,B,已出货未退款,已提现,饮料,碳酸饮料
48825,DD201708167493855287660807097,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-08-17 13:27:00,B,已出货未退款,已提现,饮料,碳酸饮料
48831,DD20170607151740771C37C188405,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-17 23:04:00,B,已出货未退款,已提现,饮料,碳酸饮料
48833,DD201706072338536925946673793,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-08-18 16:30:00,B,已出货未退款,已提现,饮料,碳酸饮料
48834,DD20170607234221905C7B259230E,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-18 17:04:00,B,已出货未退款,已提现,饮料,碳酸饮料
48835,DD201706080020451461E0E1F7E9F,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-18 17:06:00,B,已出货未退款,已提现,饮料,碳酸饮料
48836,DD201708167493949206487896475,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-08-18 19:20:00,B,已出货未退款,已提现,饮料,碳酸饮料
48838,DD201708052027393785A523180B8,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-19 17:45:00,B,已出货未退款,已提现,饮料,碳酸饮料
48842,DD2017050421350554346784FE079,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-08-20 18:02:00,B,已出货未退款,已提现,饮料,碳酸饮料
48848,DD2017051418313442136C25BC9AB,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-08-23 13:19:00,B,已出货未退款,已提现,饮料,碳酸饮料
48849,DD2017081516560832B03B037CFD3,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-23 14:57:00,B,已出货未退款,已提现,饮料,碳酸饮料
48851,DD2017051821050788B3BADAB17B0,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-24 08:20:00,B,已出货未退款,已提现,饮料,碳酸饮料
48852,DD2017051913261910A3411D41725,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-08-24 12:16:00,B,已出货未退款,已提现,饮料,碳酸饮料
48856,DD2017081716584216197F9AC6CE3,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-26 21:06:00,B,已出货未退款,已提现,饮料,碳酸饮料
48858,DD20170817170637191F180AD2EBF,E43A6E078A04134,3.5,3.5,可口可乐330ml,2017-08-27 20:38:00,B,已出货未退款,已提现,饮料,碳酸饮料
48859,DD2017071914524079642387DECB7,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-08-29 09:23:00,B,已出货未退款,已提现,饮料,碳酸饮料
48862,DD201707041329028960060666323,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-02 12:51:00,B,已出货未退款,已提现,饮料,碳酸饮料
48866,DD2017062522345666B950E13C622,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-03 20:50:00,B,已出货未退款,已提现,饮料,碳酸饮料
48867,DD201708167493975689913349982,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-04 09:29:00,B,已出货未退款,已提现,饮料,碳酸饮料
48873,DD20170724205526111C94ABDF8A9,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-09-07 09:02:00,B,已出货未退款,已提现,饮料,碳酸饮料
48878,DD201707281921349341B02495FE1,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-07 19:24:00,B,已出货未退款,已提现,饮料,碳酸饮料
48879,DD20170717074953813F00E8A61F3,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-09-07 19:36:00,B,已出货未退款,已提现,饮料,碳酸饮料
48888,DD20170624153725771F20904AD13,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-09 10:15:00,B,已出货未退款,已提现,饮料,碳酸饮料
48890,DD201708167493959142222558901,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-09 15:23:00,B,已出货未退款,已提现,饮料,碳酸饮料
48902,DD201708167493961761080064699,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-11 16:38:00,B,已出货未退款,已提现,饮料,碳酸饮料
48904,DD2017061710110013E01F29A8196,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-11 21:20:00,B,已出货未退款,已提现,饮料,碳酸饮料
48908,DD2017062712264118FDD4E44ECCE,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-13 08:57:00,B,已出货未退款,已提现,饮料,碳酸饮料
48911,DD201706162119439870016271C16,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-13 19:31:00,B,已出货未退款,已提现,饮料,碳酸饮料
48921,DD201706162119057550A322C0F2B,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-16 16:20:00,B,已出货未退款,已提现,饮料,碳酸饮料
48927,DD2017070923043348239AB5C1C96,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-17 01:29:00,B,已出货未退款,已提现,饮料,碳酸饮料
48929,DD2017061617470644FCE9A3DB738,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-17 11:55:00,B,已出货未退款,已提现,饮料,碳酸饮料
48931,DD20170720075056648BB61CBB6A5,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-17 16:19:00,B,已出货未退款,已提现,饮料,碳酸饮料
48933,DD2017072000130474628F0090FD4,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-17 18:35:00,B,已出货未退款,已提现,饮料,碳酸饮料
48939,DD20170719124912995B781F56F1C,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-21 14:06:00,B,已出货未退款,已提现,饮料,碳酸饮料
48942,DD201707192133423523EDCA53186,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-22 12:15:00,B,已出货未退款,已提现,饮料,碳酸饮料
48949,DD20170807115123797CB0FA5E5E7,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-09-24 11:32:00,B,已出货未退款,已提现,饮料,碳酸饮料
48950,DD20170703195907821A9CC7608E1,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-24 20:55:00,B,已出货未退款,已提现,饮料,碳酸饮料
48953,DD2017072115070716E5C264DC734,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-25 17:29:00,B,已出货未退款,已提现,饮料,碳酸饮料
48954,DD2017070818180527B03E4E9925C,E43A6E078A04134,3.0,3.0,可口可乐330ml,2017-09-26 15:19:00,B,已出货未退款,已提现,饮料,碳酸饮料
48956,DD2017071310113932E462EBF60F1,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-27 13:59:00,B,已出货未退款,已提现,饮料,碳酸饮料
48966,DD201708167493979821664018544,E43A6E078A04134,2.5,2.5,可口可乐330ml,2017-09-30 08:55:00,B,已出货未退款,已提现,饮料,碳酸饮料
