,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
59787,DD201706010915061494F84D3B76B,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-05 20:17:00,A,已出货未退款,已提现,饮料,茶饮料
59807,DD20170603092409574063601CBA8,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-10 00:37:00,A,已出货未退款,已提现,饮料,茶饮料
59816,DD2017042310291960D8C510C3678,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-10 22:33:00,A,已出货未退款,已提现,饮料,茶饮料
59835,DD201708167493954864410536478,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-13 10:14:00,A,已出货未退款,已提现,饮料,茶饮料
59855,DD201708167493993863861608481,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-16 10:25:00,A,已出货未退款,已提现,饮料,茶饮料
59892,DD2017051123445024B2AEBA8C98E,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-22 16:03:00,A,已出货未退款,已提现,饮料,茶饮料
59896,DD20170517102910179A8816A90EB,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-23 20:10:00,A,已出货未退款,已提现,饮料,茶饮料
59915,DD20170827170246785F339C78F7B,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-25 20:20:00,A,已出货未退款,已提现,饮料,茶饮料
59923,DD20170829054935189AE6EA34AAD,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017-12-28 18:02:00,A,已出货未退款,已提现,饮料,茶饮料
59950,DD201708167493480186260883138,E43A6E078A04172,10.0,10.0,味之不规则饼干（芝士味）,2017-11-20 10:29:00,A,已出货未退款,已提现,非饮料,饼干糕点
59954,DD201708167493850596336153984,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-01-08 21:53:00,A,已出货未退款,已提现,非饮料,膨化食品
59963,DD201708167493134341952028263,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-05-22 18:06:00,A,已出货未退款,已提现,非饮料,膨化食品
59969,DD20170816749327321029374873,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-06-12 23:42:00,A,已出货未退款,已提现,非饮料,膨化食品
60003,DD201708167493704617094067755,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-10-31 00:22:00,A,已出货未退款,已提现,非饮料,膨化食品
60008,DD201708167493520766865755034,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-11-06 16:48:00,A,已出货未退款,已提现,非饮料,膨化食品
60014,DD201708167493825296802052724,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-11-15 09:15:00,A,已出货未退款,已提现,非饮料,膨化食品
60018,DD201708167493698477621357949,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-12-01 00:05:00,A,已出货未退款,已提现,非饮料,膨化食品
60029,DD201708167493804204606197766,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-12-05 20:10:00,A,已出货未退款,已提现,非饮料,膨化食品
60030,DD201708167493819280038448028,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017-12-07 00:48:00,A,已出货未退款,已提现,非饮料,膨化食品
60034,DD201708167493869377985697984,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-01-09 17:18:00,A,已出货未退款,已提现,饮料,功能饮料
60043,DD201708167493856429437161406,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-04-23 23:52:00,A,已出货未退款,已提现,饮料,功能饮料
60052,DD201708167493073269625398752,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-05-05 10:29:00,A,已出货未退款,已提现,饮料,功能饮料
60061,DD201708167493174250526007913,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-05-29 07:53:00,A,已出货未退款,已提现,饮料,功能饮料
60065,DD201708167493214423621390041,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-06-04 11:53:00,A,已出货未退款,已提现,饮料,功能饮料
60080,DD201708167493329910519651396,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-06-21 22:41:00,A,已出货未退款,已提现,饮料,功能饮料
60081,DD201708167493593547268864775,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-06-23 17:42:00,A,已出货未退款,已提现,饮料,功能饮料
60091,DD201708167493389831630824196,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-08-19 19:03:00,A,已出货未退款,已提现,饮料,功能饮料
60094,DD201708167493396406033126642,E43A6E078A04172,3.5,3.5,250ML东鹏特饮,2017-09-08 15:08:00,A,已出货未退款,已提现,饮料,功能饮料
60095,DD201708167493652937175983898,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-09-09 15:42:00,A,已出货未退款,已提现,饮料,功能饮料
60100,DD201708167493803716810424331,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-09-17 08:57:00,A,已出货未退款,已提现,饮料,功能饮料
60101,DD201708167493484430341175616,E43A6E078A04172,9.0,9.0,250ML东鹏特饮,2017-09-17 16:24:00,A,已出货未退款,已提现,饮料,功能饮料
60103,DD201708167493281411034971715,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-09-21 12:30:00,A,已出货未退款,已提现,饮料,功能饮料
60115,DD201708167493522279280013303,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-10-17 13:52:00,A,已出货未退款,已提现,饮料,功能饮料
60117,DD201708167493561980780215023,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-10-21 02:12:00,A,已出货未退款,已提现,饮料,功能饮料
60167,DD201708167493657204965847696,E43A6E078A04172,4.5,4.5,250ML东鹏特饮,2017-12-21 09:00:00,A,已出货未退款,已提现,饮料,功能饮料
60172,DD201708167493670406035020381,E43A6E078A04172,3.0,3.0,巧克力奶油味蛋糕,2017-04-01 17:33:00,A,已出货未退款,已提现,非饮料,饼干糕点
60175,DD201708167493432299906221986,E43A6E078A04172,3.0,3.0,巧克力奶油味蛋糕,2017-10-07 22:09:00,A,已出货未退款,已提现,非饮料,饼干糕点
60182,DD201708167493851137095860395,E43A6E078A04172,18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017-01-08 22:42:00,A,已出货未退款,已提现,非饮料,饼干糕点
60196,DD201708167493146125409787925,E43A6E078A04172,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017-05-24 15:03:00,A,已出货未退款,已提现,非饮料,饼干糕点
60206,DD201708167493315879451314455,E43A6E078A04172,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017-06-19 22:53:00,A,已出货未退款,已提现,非饮料,饼干糕点
60216,DD201708167493463302867115536,E43A6E078A04172,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017-09-06 16:37:00,A,已出货未退款,已提现,非饮料,饼干糕点
60222,DD20170816749316543003201549,E43A6E078A04172,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017-09-15 11:16:00,A,已出货未退款,已提现,非饮料,饼干糕点
60243,DD201708167493463310582413867,E43A6E078A04172,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017-11-03 10:19:00,A,已出货未退款,已提现,非饮料,饼干糕点
60259,DD20170816749374258954812064,E43A6E078A04172,18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017-12-01 23:50:00,A,已出货未退款,已提现,非饮料,饼干糕点
60263,DD201708167493834859487324708,E43A6E078A04172,18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017-12-07 21:33:00,A,已出货未退款,已提现,非饮料,饼干糕点
60269,DD201708167493854798080245479,E43A6E078A04172,4.5,4.5,50g双层百力滋奶咖味,2017-01-09 00:34:00,A,已出货未退款,已提现,非饮料,饼干糕点
60272,DD201708167493131744308309426,E43A6E078A04172,9.0,9.0,50g双层百力滋奶咖味,2017-05-22 08:48:00,A,已出货未退款,已提现,非饮料,饼干糕点
60278,DD201708167493256952033738603,E43A6E078A04172,4.0,4.0,50g双层百力滋奶咖味,2017-09-02 09:07:00,A,已出货未退款,已提现,非饮料,饼干糕点
60280,DD201708167493146445077747882,E43A6E078A04172,4.5,4.5,50g双层百力滋奶咖味,2017-09-28 21:12:00,A,已出货未退款,已提现,非饮料,饼干糕点
60283,DD20170816749357600174173327,E43A6E078A04172,4.5,4.5,50g双层百力滋奶咖味,2017-10-22 07:11:00,A,已出货未退款,已提现,非饮料,饼干糕点
60286,DD201708167493625711589782232,E43A6E078A04172,4.5,4.5,50g双层百力滋奶咖味,2017-11-07 11:42:00,A,已出货未退款,已提现,非饮料,饼干糕点
60290,DD201708167493732749265057894,E43A6E078A04172,4.5,4.5,50g双层百力滋奶咖味,2017-12-01 10:52:00,A,已出货未退款,已提现,非饮料,饼干糕点
60297,DD201705261553273770AB58CD16F,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-01-27 16:22:00,A,已出货未退款,已提现,饮料,碳酸饮料
60303,DD20170524175059106409D175FB9,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-02-08 09:17:00,A,已出货未退款,已提现,饮料,碳酸饮料
60321,DD2017052521461599A137F07E944,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-03-29 14:10:00,A,已出货未退款,已提现,饮料,碳酸饮料
60323,DD2017060712083069A9D8B312984,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-03-29 19:04:00,A,已出货未退款,已提现,饮料,碳酸饮料
60335,DD20170719133309664885C918CAA,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-04-27 14:14:00,A,已出货未退款,已提现,饮料,碳酸饮料
60336,DD201708167493962096047386673,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-04-29 17:53:00,A,已出货未退款,已提现,饮料,碳酸饮料
60339,DD20170719180814544A17289F6B9,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-05-01 02:30:00,A,已出货未退款,已提现,饮料,碳酸饮料
60348,DD201707211034143633B876A19E9,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-05-24 17:33:00,A,已出货未退款,已提现,饮料,碳酸饮料
60349,DD201707211351322281B49C3A8D3,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-05-25 17:33:00,A,已出货未退款,已提现,饮料,碳酸饮料
60352,DD201708167493986369978529235,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-05-26 12:19:00,A,已出货未退款,已提现,饮料,碳酸饮料
60368,DD2017052022022411E9D5480F956,E43A6E078A04172,3.5,3.5,可口可乐（500ml）,2017-06-02 21:38:00,A,已出货未退款,已提现,饮料,碳酸饮料
60374,DD20170312165138816D865E1AD55,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-04 12:31:00,A,已出货未退款,已提现,饮料,碳酸饮料
60378,DD201705252113092103051E24829,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-05 09:01:00,A,已出货未退款,已提现,饮料,碳酸饮料
60381,DD20170319161254978A44A419B88,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-05 21:47:00,A,已出货未退款,已提现,饮料,碳酸饮料
60386,DD2017050909301688BB9C761898F,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-08 13:33:00,A,已出货未退款,已提现,饮料,碳酸饮料
60387,DD2017072419152135972FD24F102,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-08 15:15:00,A,已出货未退款,已提现,饮料,碳酸饮料
60391,DD2017040820073485C056DC2868E,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-12 13:29:00,A,已出货未退款,已提现,饮料,碳酸饮料
60394,DD2017051020451341D56856F1296,E43A6E078A04172,4.0,4.0,可口可乐（500ml）,2017-06-13 21:49:00,A,已出货未退款,已提现,饮料,碳酸饮料
60396,DD2017051020391817AEBF6E85F1E,E43A6E078A04172,4.0,4.0,可口可乐（500ml）,2017-06-14 18:51:00,A,已出货未退款,已提现,饮料,碳酸饮料
60403,DD20170417121237801424AB8AB5B,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-19 10:14:00,A,已出货未退款,已提现,饮料,碳酸饮料
60404,DD2017051015381144720E41020B1,E43A6E078A04172,4.0,4.0,可口可乐（500ml）,2017-06-19 18:29:00,A,已出货未退款,已提现,饮料,碳酸饮料
60405,DD2017072613392855C39DB6C6B11,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-20 07:48:00,A,已出货未退款,已提现,饮料,碳酸饮料
60408,DD2017051917401594C66FFCF5DB9,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-22 12:10:00,A,已出货未退款,已提现,饮料,碳酸饮料
60410,DD2017051917175216E49E7C3D115,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-23 16:20:00,A,已出货未退款,已提现,饮料,碳酸饮料
60418,DD20170425141208465D853447DCE,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-26 21:32:00,A,已出货未退款,已提现,饮料,碳酸饮料
60420,DD20170427132755880A8CB0677B7,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-28 21:06:00,A,已出货未退款,已提现,饮料,碳酸饮料
60422,DD2017051514251952E644A962811,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-06-30 05:18:00,A,已出货未退款,已提现,饮料,碳酸饮料
60423,DD2017052116060490B5E5658B83D,E43A6E078A04172,3.5,3.5,可口可乐（500ml）,2017-06-30 14:49:00,A,已出货未退款,已提现,饮料,碳酸饮料
60424,DD2017050621390114279505F1DFF,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-07-03 09:50:00,A,已出货未退款,已提现,饮料,碳酸饮料
60425,DD2017050513380442D2CBD4A24BE,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-07-07 08:50:00,A,已出货未退款,已提现,饮料,碳酸饮料
60429,DD2017050320045615373931142A8,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-07-23 19:55:00,A,已出货未退款,已提现,饮料,碳酸饮料
60433,DD2017050300091539CD74C6E5C08,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-07-24 16:58:00,A,已出货未退款,已提现,饮料,碳酸饮料
60438,DD20170816749392085981448768,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-07-27 10:45:00,A,已出货未退款,已提现,饮料,碳酸饮料
60440,DD2017050202342014CA19EEA2996,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-07-27 16:15:00,A,已出货未退款,已提现,饮料,碳酸饮料
60441,DD201705012249061898957546FE5,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-07-27 17:54:00,A,已出货未退款,已提现,饮料,碳酸饮料
60453,DD20170816749394165026557662,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-08-14 12:16:00,A,已出货未退款,已提现,饮料,碳酸饮料
60464,DD20170816749392719659441255,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-08-20 14:27:00,A,已出货未退款,已提现,饮料,碳酸饮料
60497,DD2017072500313375B0A51EBCFFF,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-03 16:25:00,A,已出货未退款,已提现,饮料,碳酸饮料
60509,DD2017071708413249923BB1FDE84,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-10 23:46:00,A,已出货未退款,已提现,饮料,碳酸饮料
60510,DD201708167493989304901823189,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-11 03:18:00,A,已出货未退款,已提现,饮料,碳酸饮料
60513,DD2017070512090615526FD1835AD,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-11 13:51:00,A,已出货未退款,已提现,饮料,碳酸饮料
60518,DD201708167493972686286826074,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-12 01:38:00,A,已出货未退款,已提现,饮料,碳酸饮料
60521,DD2017062614520911E096B3F7FC4,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-12 15:47:00,A,已出货未退款,已提现,饮料,碳酸饮料
60531,DD201707231509006887584781C5F,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-15 17:09:00,A,已出货未退款,已提现,饮料,碳酸饮料
60537,DD2017062514520739CDC9399565C,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-17 12:58:00,A,已出货未退款,已提现,饮料,碳酸饮料
60541,DD2017070113231753B77471B4645,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-17 17:41:00,A,已出货未退款,已提现,饮料,碳酸饮料
60552,DD20170708133853130621A8255D8,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-21 21:05:00,A,已出货未退款,已提现,饮料,碳酸饮料
60553,DD2017062919362561F31E0B42D90,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-22 12:36:00,A,已出货未退款,已提现,饮料,碳酸饮料
60555,DD2017071708383682909D7ED74B5,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-22 15:53:00,A,已出货未退款,已提现,饮料,碳酸饮料
60560,DD2017062212130418E16BAD9993D,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-24 18:10:00,A,已出货未退款,已提现,饮料,碳酸饮料
60562,DD201708167493963426708702012,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-25 12:46:00,A,已出货未退款,已提现,饮料,碳酸饮料
60563,DD20170719180737843990C1D68C4,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-25 12:48:00,A,已出货未退款,已提现,饮料,碳酸饮料
60564,DD2017061522274914A1C96BB84C6,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-27 12:12:00,A,已出货未退款,已提现,饮料,碳酸饮料
60565,DD201707211353133633A221A1FAA,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-27 16:36:00,A,已出货未退款,已提现,饮料,碳酸饮料
60571,DD2017071918060369D0B3DDEAB62,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-29 14:24:00,A,已出货未退款,已提现,饮料,碳酸饮料
60572,DD20170715074558284C278F391CD,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-09-29 20:16:00,A,已出货未退款,已提现,饮料,碳酸饮料
60575,DD201704291328136528EF3CE79E4,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-01 07:39:00,A,已出货未退款,已提现,饮料,碳酸饮料
60576,DD201707282007318770F5F07A692,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-01 12:07:00,A,已出货未退款,已提现,饮料,碳酸饮料
60588,DD201705100434572390A903DAD7F,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-14 23:22:00,A,已出货未退款,已提现,饮料,碳酸饮料
60590,DD2017062403174044436782701F9,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-15 19:24:00,A,已出货未退款,已提现,饮料,碳酸饮料
60591,DD2017051210050196FEB2DC445FE,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-16 10:16:00,A,已出货未退款,已提现,饮料,碳酸饮料
60592,DD2017051222422143017BDF23376,E43A6E078A04172,4.0,4.0,可口可乐（500ml）,2017-10-16 22:48:00,A,已出货未退款,已提现,饮料,碳酸饮料
60596,DD2017080709372346A84F6F873D8,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-18 17:56:00,A,已出货未退款,已提现,饮料,碳酸饮料
60609,DD20170809194948565CA1D8D8C43,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-27 20:39:00,A,已出货未退款,已提现,饮料,碳酸饮料
60612,DD2017052418020523D02F294F0A4,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-10-28 16:32:00,A,已出货未退款,已提现,饮料,碳酸饮料
60622,DD2017070612391143F441D54265C,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-01 20:28:00,A,已出货未退款,已提现,饮料,碳酸饮料
60631,DD2017071801513698AB7578963C8,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-04 09:44:00,A,已出货未退款,已提现,饮料,碳酸饮料
60633,DD20170622164425768FEB100EC89,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-04 15:04:00,A,已出货未退款,已提现,饮料,碳酸饮料
60637,DD2017072816241563FA0F8516098,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-04 16:55:00,A,已出货未退款,已提现,饮料,碳酸饮料
60650,DD201706152230396018342912663,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-06 07:54:00,A,已出货未退款,已提现,饮料,碳酸饮料
60664,DD201707141701171799A872603E2,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-07 17:49:00,A,已出货未退款,已提现,饮料,碳酸饮料
60688,DD2017072100284483D674786A5D8,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-12 09:12:00,A,已出货未退款,已提现,饮料,碳酸饮料
60691,DD2017061522383613712D4248A75,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-12 17:09:00,A,已出货未退款,已提现,饮料,碳酸饮料
60694,DD201707110744438350BD5A82A89,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-13 10:46:00,A,已出货未退款,已提现,饮料,碳酸饮料
60696,DD20170714203904375A20F3A878A,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-13 12:11:00,A,已出货未退款,已提现,饮料,碳酸饮料
60697,DD2017063023580049AD5848D4C46,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-13 14:57:00,A,已出货未退款,已提现,饮料,碳酸饮料
60699,DD2017061522252358822F6ECA893,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-13 18:57:00,A,已出货未退款,已提现,饮料,碳酸饮料
60709,DD201707210702495072224828340,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-15 11:39:00,A,已出货未退款,已提现,饮料,碳酸饮料
60712,DD2017071515544283258C223B90E,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-15 15:36:00,A,已出货未退款,已提现,饮料,碳酸饮料
60716,DD201706091409535246AA0BA754B,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-15 19:14:00,A,已出货未退款,已提现,饮料,碳酸饮料
60721,DD20170718210216540AF100EAC08,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-16 11:01:00,A,已出货未退款,已提现,饮料,碳酸饮料
60733,DD201707101930525329EC60780D5,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-19 09:06:00,A,已出货未退款,已提现,饮料,碳酸饮料
60735,DD2017070717493885A6661B3F2AE,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-19 14:51:00,A,已出货未退款,已提现,饮料,碳酸饮料
60742,DD20170721002539396AE423640F9,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-20 18:04:00,A,已出货未退款,已提现,饮料,碳酸饮料
60746,DD2017071113595495486E69224FB,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-11-28 15:30:00,A,已出货未退款,已提现,饮料,碳酸饮料
60763,DD20170530122058341CFA7C2CB70,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-04 19:53:00,A,已出货未退款,已提现,饮料,碳酸饮料
60767,DD20170601091148549CDD3BB8A67,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-05 20:07:00,A,已出货未退款,已提现,饮料,碳酸饮料
60787,DD201708167493930370581596537,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-12 02:29:00,A,已出货未退款,已提现,饮料,碳酸饮料
60790,DD201708167493941710752762077,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-12 17:07:00,A,已出货未退款,已提现,饮料,碳酸饮料
60791,DD201708167493942498529194189,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-12 17:25:00,A,已出货未退款,已提现,饮料,碳酸饮料
60797,DD20170605133745381218FB05F39,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-14 04:02:00,A,已出货未退款,已提现,饮料,碳酸饮料
60798,DD2017060513552716F4DBB8578FB,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-14 04:31:00,A,已出货未退款,已提现,饮料,碳酸饮料
60800,DD201708167493970025465843423,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-14 10:31:00,A,已出货未退款,已提现,饮料,碳酸饮料
60803,DD201706052221159027EEDD18028,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-14 20:19:00,A,已出货未退款,已提现,饮料,碳酸饮料
60805,DD2017060604075012D1BCDA654FE,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-14 22:51:00,A,已出货未退款,已提现,饮料,碳酸饮料
60809,DD201708167493994525594992751,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-16 11:11:00,A,已出货未退款,已提现,饮料,碳酸饮料
60836,DD2017060412272180845DA9406FF,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-21 08:17:00,A,已出货未退款,已提现,饮料,碳酸饮料
60847,DD20170515074152255F400420655,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-23 14:39:00,A,已出货未退款,已提现,饮料,碳酸饮料
60850,DD20170515075033174FC1B8135F8,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-23 14:49:00,A,已出货未退款,已提现,饮料,碳酸饮料
60854,DD20170520070650302BF03EF7EA3,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-24 19:46:00,A,已出货未退款,已提现,饮料,碳酸饮料
60886,DD20170528195428774953DB9D25F,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017-12-28 20:08:00,A,已出货未退款,已提现,饮料,碳酸饮料
60894,DD20170816749388946598184841,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-01-10 14:51:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60895,DD201708167493178468668112696,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-01-29 18:17:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60898,DD201708167493653122809904346,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-03-29 02:12:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60899,DD201708167493653156666459203,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-03-29 02:49:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60915,DD2017081674930991335145742119,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-05-13 03:33:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60930,DD201708167493205404352467326,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-06-02 20:39:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60934,DD20170816749322371954268168,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-06-05 13:55:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60941,DD201708167493506555528401531,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-06-11 20:35:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60944,DD201708167493283347510767944,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-06-14 20:29:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60945,DD201708167493283805234491877,E43A6E078A04172,5.0,5.0,110g顺宝九制话梅,2017-06-14 22:47:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
60946,DD201708167493505121105319048,E43A6E078A04172,10.0,10.0,110g顺宝九制话梅,2017-06-16 20:27:00,A,已出货未退款,已提现,非饮料,蜜饯/果干
